cwe_name,summary,cvss
Vulnerability in GitHub Repository (22 Feb 2023),"A code injection vulnerability has been discovered in the GitHub repository pyload. The affected version are pyload prior to 0.5.0b3.dev31.
CVE ID: CVE-2023-0297 (Critical)",5.902860253471107
Google Released Security Updates for Chrome (22 Feb 2023),"Google has released Chrome Beta 111 (111.0.5563.39) for iOS, Chrome Beta 111 (111.0.5563.38) for Android, Stable channel 109.0.5414.129 for Windows Server 2012 & Windows Server 2012 R2, Chrome 110 (110.0.5481.153/.154) for Android, Stable channel 110.0.5481.177 for Mac and Linux and 110.0.5481.177/.178 for Windows to resolve multiple vulnerabilities.
CVE ID: CVE-2023-0941 (Critical), CVE-2023-0927 (High), CVE-2023-0928 (High), CVE-2023-0929 (High), CVE-2023-0930 (High), CVE-2023-0931 (High), CVE-2023-0932 (High), CVE-2023-0933 (Medium)",5.228417850399443
Zyxel Security Update (22 Feb 2023),"Zyxel has released security updates to address a security misconfiguration vulnerability in 4G LTE indoor routers. The affected versions are 4G LTE indoor routers: LTE3202-M437 V1.00(ABWF.1)C0, and LTE3316-M604 V2.00(ABMP.6)C0.
CVE ID: CVE-2023-22920 (Critical)",4.444338883236866
Multiple Vulnerabilities in HP PC BIOS (22 Feb 2023),"Multiple Time of Check to Time-of Use (TOCTOU) vulnerabilities have been discovered in the HP BIOS for certain HP PC products that may allow arbitrary code execution, Denial of Service (DoS), and information disclosure.
CVE ID: CVE-2022-27539 (High), CVE-2022-27541 (High), CVE-2022-43777 (High), CVE-2022-43778 (High)",6.005236577777041
Hitachi's Vulnerability Affects ABB Products (21 Feb 2023),"Hitachi's IEC 61850 Communication Stack vulnerability has been discovered in ABB's AC 800PEC and AC 800PEC-based products. 
CVE ID: CVE-2022-3353 (Medium)",5.793289598845056
Red Hat Security Updates (21 Feb 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Ubuntu Released Security Updates for Multiple Products (21 Feb 2023),"Ubuntu has released security updates to address several vulnerabilities in chromium-browser, and libxpm packages. The affected products are Ubuntu 18.04 LTS, and Ubuntu 16.04 ESM.
CVE ID: CVE-2023-0700 (Medium), CVE-2023-0471 (High), CVE-2023-0696 (High), CVE-2023-0705 (High), CVE-2023-0703 (High), CVE-2023-0473 (High), CVE-2023-0702 (High), CVE-2023-0704 (Medium), CVE-2023-0698 (High), CVE-2023-0699 (High), CVE-2023-0701 (High), CVE-2023-0474 (High), CVE-2023-0472 (High), CVE-2022-44617 (High), CVE-2022-4883 (High), CVE-2022-46285 (High)",5.401157065361125
Multiple Vulnerabilities in WordPress Plugins (21 Feb 2023),Multiple vulnerabilities have been discovered in various WordPress plugins. Security updates & patches are available.,5.222488623812862
WordPress Released Security Updates for Japanized For WooCommerce plugin (21 Feb 2023),"WordPress has released security updates to resolve a reflected Cross-Site Scripting (XSS) vulnerability in Japanized For WooCommerce plugin. The affected products are Japanized For WooCommerce plugin versions up to, and including 2.5.4.
CVE ID: CVE-2023-0942 (Medium)",4.270710368786631
Google Released Security Updates for Chrome (21 Feb 2023),"Google has released Beta channel OS version: 15329.24.0 Browser version: 111.0.5563.31 for most ChromeOS devices, and Chrome Stable 110 (110.0.5481.114) for iOS.",5.499538192989621
Foxit PDF Editor Security Updates (21 Feb 2023),"Foxit has released updated Foxit PDF Reader 12.1.1 and Foxit PDF Editor 12.1.1 to resolve multiple vulnerabilities in Foxit PDF Reader 12.1.0.15250 and earlier, and Foxit PDF Editor 12.1.0.15250 and all previous 12.x versions, 11.2.4.53774 and all previous 11.x versions, 10.1.10.37854 and earlier.",4.438842084415396
SUSE Security Updates (21 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Vulnerability in SAP BusinessObjects Business Intelligence Platform (21 Feb 2023),"A vulnerability has been discovered in SAP BusinessObjects Business Intelligence Platform that can cause a high impact on confidentiality, integrity and availability of the application. The affected versions are SAP BusinessObjects Business Intelligence Platform (CMC) versions 420, 430.
CVE ID: CVE-2023-24530 (Critical)",4.620553585844113
Vulnerability in ChiKoi (21 Feb 2023),"A SQL injection vulnerability has been discovered in ChiKoi v1.0.
CVE ID: CVE-2023-24084 (Critical)",5.971968148962597
Vulnerability in DataHub (21 Feb 2023),"An authentication bypass vulnerability has been discovered in DataHub. The affected versions are DataHub prior to 0.8.45.
CVE ID: CVE-2023-25562 (Critical)",4.1870798579983735
DataHub Security Update (21 Feb 2023),"DataHub has released security update to resolve an authentication bypass vulnerability.
CVE ID: CVE-2023-25561 (Critical)",4.317698717150186
DataHub Security Update (21 Feb 2023),"DataHub has released security update to resolve an authentication bypass vulnerability.
CVE ID: CVE-2023-25560 (Critical)",4.317698717150186
Vulnerability in DataHub (21 Feb 2023),"It has been discovered that the DataHub proxy does not adequately construct the URL when forwarding data to GMS, which allow to reroute requests from the DataHub Frontend to any arbitrary hosts. 
CVE ID: CVE-2023-25557 (Critical)",5.546793072899322
Vulnerability in D-Link N300 WI-FI Router (21 Feb 2023),"A stack overflow vulnerability has been discovered in D-Link N300 WI-FI Router DIR-605L v2.13B01.  
CVE ID: CVE-2023-24351 (Critical)",6.3969094067913135
Debian Security Updates (21 Feb 2023),"Debian has released security updates to resolve multiple vulnerabilities in tiff, apr-util, python-cryptography, and amanda packages. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2022-25147 (Critical), CVE-2023-23931 (Medium), CVE-2022-37704, CVE-2023-0795 (Medium), CVE-2023-0796 (Medium), CVE-2023-0797 (Medium), CVE-2023-0798 (Medium), CVE-2023-0799 (Medium), CVE-2023-0800 (Medium), CVE-2023-0801 (Medium), CVE-2023-0802 (Medium), CVE-2023-0803 (Medium), CVE-2023-0804 (Medium).",4.752429747721369
VMware Security Updates (21 Feb 2023),"VMware has released security updates to address XML External Entity (XXE), and injection vulnerabilities in its products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20858 (Critical), CVE-2023-20855 (High)",4.627336335485298
Multiple Vulnerabilities in Mitsubishi Electric's MELSOFT iQ AppPortal (21 Feb 2023),"Multiple vulnerabilities have been discovered in Mitsubishi Electric's Equipment: MELSOFT iQ AppPortal. The affected versions are MELSOFT iQ AppPortal SW1DND-IQAPL-M versions 1.00A to 1.29F.
CVE ID: CVE-2022-26377 (High), CVE-2022-31813 (Critical)",4.609174153222992
Vulnerability in Apache Tomcat (20 Feb 2023),"Apache Commons FileUpload vulnerability has been discovered in Apache Tomcat which may allow an attacker to trigger DoS with a malicious upload or series of uploads.
CVE ID: CVE-2023-24998",5.167354025628429
Debian Security Updates (20 Feb 2023),"Debian has released security updates to resolve multiple vulnerabilities in python-django, clamav, and openssl packages. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-24580, CVE-2023-20032 (Critical), CVE-2023-20052 (Medium), CVE-2022-2097 (Medium), CVE-2022-4304, CVE-2022-4450 (High), CVE-2023-0215 (High), CVE-2023-0286 (Critical)",4.565691894526035
CVE - KB Correlation (20 Feb 2023),List of CVE IDs and corresponding Knowledge Base IDs as released by Microsoft during February 2023.,6.140797410995398
Debian Security Updates (20 Feb 2023),"Debian has released security updates to resolve multiple vulnerabilities in thunderbird packages. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2022-46871 (High), CVE-2022-46877 (Medium), CVE-2023-0430, CVE-2023-0616, CVE-2023-0767, CVE-2023-23598, CVE-2023-23601, CVE-2023-23602, CVE-2023-23603, CVE-2023-23605, CVE-2023-25728, CVE-2023-25729, CVE-2023-25730, CVE-2023-25732, CVE-2023-25735, CVE-2023-25737, CVE-2023-25739, CVE-2023-25742, CVE-2023-25744, CVE-2023-25746",5.17924678494709
Multiple Vulnerabilities in WordPress Plugins (20 Feb 2023),Multiple vulnerabilities have been discovered in various WordPress plugins. Security updates & patches are available.,5.222488623812862
Multiple Vulnerabilities in Several IBM Products (20 Feb 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Debian Security Updates (18 Feb 2023),"Debian has released security updates to resolve multiple vulnerabilities in c-ares, gnutls28, and golang-github-opencontainers-selinux packages. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2022-4904 (High), CVE-2019-16884 (High), CVE-2023-0361 (High)",4.74006568344301
Security Update for WPS Office (17 Feb 2023),WPS Office v11.2.0.11486 has been released to resolve vulnerabilities in earlier versions.,4.930022454255278
Red Hat Security Updates (17 Feb 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in WordPress (17 Feb 2023),"Multiple vulnerabilities have been discovered in vSlider Multi Image Slider plugin, and WP Coder add custom html, css and js code plugin for WordPress. Security updates & patches are available for WP Coder add custom html, css and js code plugin.
CVE ID: CVE-2023-0895 (High)",5.732381533126012
Google Released Security Updates for Chrome (17 Feb 2023),"Google has released Beta channel 111.0.5563.33 for Windows, Mac and Linux, and dev channel 112.0.5596.2 for Windows, Linux and Mac.",5.321608184573095
SUSE Security Updates (17 Feb 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Vulnerability in GitHub Repository modoboa (17 Feb 2023),"Authentication Bypass vulnerability has been discovered in GitHub repository modoboa. Versions prior to 2.0.4 are affected by the flaw.
CVE ID: CVE-2023-0777 (Critical)",3.8841732033533383
Vulnerability in D-Link N300 WI-FI Router (17 Feb 2023),"Stack overflow vulnerability has been discovered in D-Link N300 WI-FI Router. The affected version is D-Link N300 WI-FI Router DIR-605L v2.13B01.
CVE ID: CVE-2023-24352 (Critical)",5.9362550121500375
Vulnerability in GitHub Repository answer (17 Feb 2023),"Improper Access Control vulnerability has been discovered in GitHub repository answer. Versions prior to 1.0.4 are affected by the flaw.
CVE ID: CVE-2023-0744 (Critical)",4.585542142262731
Joomla Security Update (16 Feb 2023),"Joomla has released a security update to resolve an incorrect access control vulnerability in Joomla CMS. The affected versions are Joomla CMS versions 4.0.0 to 4.2.7.
CVE ID: CVE-2023-23752 (Critical)",4.48480496735642
Multiple Vulnerabilities in Fortinet Products (16 Feb 2023),"Multiple vulnerabilities have been discovered in several Fortinet products. Security updates are available.
CVE ID: CVE-2022-39952 (Critical), CVE-2021-42756 (Critical)",5.079274894470498
Multiple Vulnerabilities in Delta Electronics Equipment DIAEnergie (16 Feb 2023),"Multiple vulnerabilities such as Cross-Site Scripting (XSS), SQL injection, and authorization bypass have been discovered in Delta Electronics equipment - DIAEnergie, which allows to inject arbitrary code to retrieve and modify database contents and execute system commands. The affected DIAEnergie versions are version prior to v1.9.01.002, versions prior to v1.9.02.001 and versions prior to v1.9.03.001. 
CVE ID: CVE-2022-41701 (High), CVE-2022-40965 (High), CVE-2022-41555 (High), CVE-2022-41702 (High), CVE-2022-41651 (High), CVE-2022-40967 (High), CVE-2022-41133 (High), CVE-2022-41773 (High), CVE-2022-41775 (High), CVE-2022-43447 (High), CVE-2022-43506 (High), CVE-2022-43457 (High), CVE-2022-43452 (High), CVE-2023-0822",5.338424450974771
Vulnerability in BD's Equipment (16 Feb 2023),"Credentials Management Errors vulnerability has been discovered in BD's Equipment- Alaris Infusion Central. The affected versions are Alaris Infusion Central software 1.1 to 1.3.2.
CVE ID: CVE-2022-47376 (High)",4.397092347276156
Vulnerability in Sub-IoT Project's Equipment (16 Feb 2023),"Out-of-bounds Write vulnerability has been discovered in Sub-IoT project's Equipment- DASH 7 Alliance Protocol stack implementation. All versions of Sub-IoT DASH 7 Alliance protocol implementation prior to 0.5.0 are affected.
CVE ID: CVE-2023-0847 (Medium)",4.977197219127569
